P.SYMBOL,P.DATE,P.PRICE,EST.S.DATE,EST.S.PRICE,T.DATE,T.PRICE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
MA,2020-02-04,329.12,2020-05-30,379.01,2020-02-11,330.92,OPEN,0.55,20.0,6.0,4.0
UPS,2020-02-04,103.38,2020-04-11,106.19,2020-02-05,106.19,CLOSED,2.72,inf,0.0,100.0
MMM,2020-02-04,157.24,2020-10-22,178.06,2020-02-11,162.45,OPEN,3.31,119.0,3.0,25.0
MA,2020-02-04,329.12,2020-04-21,351.07,2020-02-11,330.92,OPEN,0.55,20.0,9.0,8.0
MMM,2020-02-04,157.24,2020-12-02,179.73,2020-02-11,162.45,OPEN,3.31,119.0,2.0,23.0
QQQ,2020-02-04,227.47,2020-07-13,239.69,2020-02-11,232.01,OPEN,2.0,72.0,4.0,37.0
QQQ,2020-02-04,227.47,2020-05-14,231.18,2020-02-10,231.18,CLOSED,1.63,68.0,6.0,100.0
UPS,2020-02-04,103.38,2020-08-10,109.66,2020-02-11,104.87,OPEN,1.44,52.0,4.0,24.0
UPS,2020-02-04,103.38,2020-04-06,107.01,2020-02-06,107.01,CLOSED,3.51,442.0,3.0,100.0
ASX-VVR,2020-02-05,2.77,2020-03-24,2.91,2020-02-12,2.78,OPEN,0.36,13.0,15.0,7.0
ASX-VVR,2020-02-05,2.77,2020-07-20,3.07,2020-02-12,2.78,OPEN,0.36,13.0,4.0,3.0
ASX-VVR,2020-02-05,2.77,2020-10-18,2.93,2020-02-12,2.78,OPEN,0.36,13.0,3.0,6.0
ASX-VVR,2020-02-05,2.77,2020-02-27,2.85,2020-02-12,2.78,OPEN,0.36,13.0,32.0,12.0
ASX-ASX,2020-02-05,85.74,2020-12-31,91.75,2020-02-12,86.46,OPEN,0.84,30.0,2.0,12.0
ASX-ORG,2020-02-05,7.8,2020-04-07,8.42,2020-02-12,7.68,OPEN,-1.54,-55.0,11.0,-19.0
ASX-ORG,2020-02-05,7.8,2020-04-12,8.25,2020-02-12,7.68,OPEN,-1.54,-55.0,10.0,-27.0
2588.HK,2020-02-05,74.2,2020-07-04,87.29,2020-02-11,74.0,OPEN,-0.27,-11.0,4.0,-2.0
2588.HK,2020-02-05,74.2,2020-07-07,84.83,2020-02-11,74.0,OPEN,-0.27,-11.0,4.0,-2.0
2768.HK,2020-02-05,2.87,2020-04-12,3.53,2020-02-11,3.0,OPEN,4.53,190.0,9.0,20.0
2768.HK,2020-02-05,2.87,2020-02-26,3.55,2020-02-11,3.0,OPEN,4.53,190.0,29.0,19.0
0288.HK,2020-02-05,7.66,2020-07-05,9.34,2020-02-11,8.05,OPEN,5.09,214.0,4.0,23.0
0288.HK,2020-02-05,7.66,2020-08-15,11.63,2020-02-11,8.05,OPEN,5.09,214.0,3.0,10.0
2768.HK,2020-02-05,2.87,2020-02-14,3.09,2020-02-11,3.0,OPEN,4.53,190.0,67.0,59.0
0435.HK,2020-02-05,4.93,2020-10-01,5.62,2020-02-11,4.89,OPEN,-0.81,-34.0,3.0,-6.0
1310.HK,2020-02-05,13.74,2020-09-08,15.61,2020-02-11,13.92,OPEN,1.31,55.0,3.0,10.0
2588.HK,2020-02-05,74.2,2020-04-02,80.17,2020-02-11,74.0,OPEN,-0.27,-11.0,11.0,-3.0
0435.HK,2020-02-05,4.93,2020-11-15,5.69,2020-02-11,4.89,OPEN,-0.81,-34.0,2.0,-5.0
0175.HK,2020-02-05,13.06,2020-10-28,19.63,2020-02-11,14.48,OPEN,10.87,457.0,2.0,22.0
0175.HK,2020-02-05,13.06,2020-11-29,17.56,2020-02-11,14.48,OPEN,10.87,457.0,2.0,32.0
1816.HK,2020-02-05,1.94,2020-04-09,2.04,2020-02-12,1.97,OPEN,1.55,56.0,11.0,30.0
0288.HK,2020-02-05,7.66,2020-06-29,8.27,2020-02-11,8.05,OPEN,5.09,214.0,4.0,64.0
ITA,2020-02-05,234.89,2021-01-26,270.31,2020-02-11,238.86,OPEN,1.69,71.0,2.0,11.0
UPS,2020-02-05,106.04,2020-04-12,108.92,2020-02-11,104.87,OPEN,-1.1,-46.0,9.0,-41.0
IXN,2020-02-05,226.47,2020-06-26,240.99,2020-02-11,228.37,OPEN,0.84,35.0,4.0,13.0
MMM,2020-02-05,162.33,2020-10-23,183.82,2020-02-11,162.45,OPEN,0.07,3.0,2.0,1.0
MMM,2020-02-05,162.33,2020-12-03,185.54,2020-02-11,162.45,OPEN,0.07,3.0,2.0,1.0
ITA,2020-02-05,234.89,2020-06-27,247.01,2020-02-11,238.86,OPEN,1.69,71.0,4.0,33.0
AMZN,2020-02-05,2039.87,2020-04-19,2356.05,2020-02-11,2150.8,OPEN,5.44,228.0,8.0,35.0
ITA,2020-02-05,234.89,2020-06-11,242.59,2020-02-11,238.86,OPEN,1.69,71.0,5.0,52.0
IXN,2020-02-05,226.47,2020-04-28,233.69,2020-02-11,228.37,OPEN,0.84,35.0,7.0,26.0
UPS,2020-02-05,106.04,2020-08-11,112.48,2020-02-11,104.87,OPEN,-1.1,-46.0,3.0,-18.0
UPS,2020-02-05,106.04,2020-04-07,109.76,2020-02-11,104.87,OPEN,-1.1,-46.0,10.0,-31.0
ASX-NAN,2020-02-06,7.15,2021-01-06,9.87,2020-02-12,7.58,OPEN,6.01,252.0,2.0,16.0
ASX-AGL,2020-02-06,19.66,2020-07-11,20.86,2020-02-12,19.18,OPEN,-2.44,-102.0,4.0,-40.0
ASX-ORG,2020-02-06,7.9,2020-04-08,8.52,2020-02-12,7.68,OPEN,-2.78,-117.0,10.0,-35.0
ASX-NAN,2020-02-06,7.15,2020-11-16,8.68,2020-02-12,7.58,OPEN,6.01,252.0,2.0,28.0
ASX-ORG,2020-02-06,7.9,2020-04-13,8.36,2020-02-12,7.68,OPEN,-2.78,-117.0,9.0,-48.0
1310.HK,2020-02-06,13.84,2020-09-16,15.09,2020-02-11,13.92,OPEN,0.58,29.0,2.0,6.0
0823.HK,2020-02-06,80.35,2020-10-11,95.56,2020-02-11,78.8,OPEN,-1.93,-97.0,2.0,-10.0
0066.HK,2020-02-06,44.5,2021-01-14,54.31,2020-02-12,44.85,OPEN,0.79,33.0,2.0,4.0
2388.HK,2020-02-06,26.5,2021-02-04,34.11,2020-02-11,27.35,OPEN,3.21,162.0,1.0,11.0
0823.HK,2020-02-06,80.35,2020-11-21,97.37,2020-02-11,78.8,OPEN,-1.93,-97.0,2.0,-9.0
0006.HK,2020-02-06,56.95,2021-01-27,62.04,2020-02-11,56.75,OPEN,-0.35,-18.0,1.0,-4.0
0006.HK,2020-02-06,56.95,2020-07-12,59.56,2020-02-11,56.75,OPEN,-0.35,-18.0,3.0,-8.0
GOOG,2020-02-06,1476.23,2020-09-23,1690.43,2020-02-11,1508.79,OPEN,2.21,111.0,2.0,15.0
GOOG,2020-02-06,1476.23,2020-09-08,1706.23,2020-02-11,1508.79,OPEN,2.21,111.0,2.0,14.0
ITA,2020-02-06,237.63,2021-01-18,271.82,2020-02-11,238.86,OPEN,0.52,26.0,1.0,4.0
ITA,2020-02-06,237.63,2020-06-06,250.94,2020-02-11,238.86,OPEN,0.52,26.0,4.0,9.0
ITA,2020-02-06,237.63,2020-05-29,247.04,2020-02-11,238.86,OPEN,0.52,26.0,4.0,13.0
GOOG,2020-02-06,1476.23,2020-04-19,1535.87,2020-02-11,1508.79,OPEN,2.21,111.0,7.0,55.0
ASX-REA,2020-02-07,116.9,2020-08-19,153.45,2020-02-12,113.05,OPEN,-3.29,-166.0,3.0,-11.0
ASX-REA,2020-02-07,116.9,2020-08-17,144.09,2020-02-12,113.05,OPEN,-3.29,-166.0,3.0,-14.0
ASX-REA,2020-02-07,116.9,2020-05-11,129.77,2020-02-12,113.05,OPEN,-3.29,-166.0,5.0,-30.0
ASX-ANZ,2020-02-07,26.03,2020-11-09,27.51,2020-02-12,26.19,OPEN,0.61,31.0,2.0,11.0
2638.HK,2020-02-07,7.86,2020-10-06,8.71,2020-02-11,7.81,OPEN,-0.64,-40.0,2.0,-6.0
2638.HK,2020-02-07,7.86,2020-08-08,8.36,2020-02-11,7.81,OPEN,-0.64,-40.0,2.0,-10.0
0388.HK,2020-02-07,270.6,2020-12-02,328.75,2020-02-11,270.2,OPEN,-0.15,-9.0,1.0,-1.0
0388.HK,2020-02-07,270.6,2020-08-15,310.65,2020-02-11,270.2,OPEN,-0.15,-9.0,2.0,-1.0
0753.HK,2020-02-07,6.97,2021-01-30,9.24,2020-02-12,6.84,OPEN,-1.87,-94.0,1.0,-6.0
V,2020-02-10,205.99,2020-12-25,274.44,2020-02-11,203.94,OPEN,-1.0,-inf,0.0,-3.0
ASX-A2M,2020-02-11,14.89,2020-08-01,22.17,2020-02-12,15.0,OPEN,0.74,inf,0.0,2.0
