P.SYMBOL,P.DATE,P.PRICE,EST.S.DATE,EST.S.PRICE,T.DATE,T.PRICE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
NFLX,2020-01-23,349.6,2020-08-04,491.61,2020-02-20,386.0,OPEN,10.41,94.0,14.0,26.0
ITA,2020-01-23,231.24,2020-05-25,239.52,2020-02-11,239.52,CLOSED,3.58,47.0,15.0,100.0
NFLX,2020-01-23,349.6,2020-07-14,453.54,2020-02-20,386.0,OPEN,10.41,94.0,16.0,35.0
ITA,2020-01-23,231.24,2021-01-08,253.55,2020-02-20,234.47,OPEN,1.4,13.0,8.0,14.0
ITA,2020-01-23,231.24,2020-04-25,234.01,2020-02-05,234.01,CLOSED,1.2,23.0,14.0,100.0
ASX-CQR,2020-01-24,4.67,2020-11-19,4.97,2020-02-10,4.97,CLOSED,6.42,95.0,6.0,100.0
ASX-CQR,2020-01-24,4.67,2020-07-04,4.99,2020-02-17,4.99,CLOSED,6.85,72.0,15.0,100.0
ASX-NAN,2020-01-28,6.83,2020-12-18,9.64,2020-02-21,7.21,OPEN,5.56,58.0,7.0,14.0
WMT,2020-01-28,116.6,2021-01-15,129.36,2020-02-20,117.69,OPEN,0.93,10.0,7.0,9.0
DIS,2020-01-28,138.37,2020-08-19,148.61,2020-02-20,140.37,OPEN,1.45,16.0,11.0,20.0
DIS,2020-01-28,138.37,2020-07-16,147.68,2020-02-20,140.37,OPEN,1.45,16.0,14.0,21.0
ASX-CWN,2020-01-29,11.55,2020-04-01,12.18,2020-02-21,11.76,OPEN,1.82,20.0,37.0,33.0
ASX-CWN,2020-01-29,11.55,2020-07-21,12.53,2020-02-21,11.76,OPEN,1.82,20.0,13.0,21.0
ASX-AGL,2020-01-29,20.14,2020-07-03,21.37,2020-02-21,21.12,OPEN,4.87,53.0,15.0,80.0
ASX-CWN,2020-01-29,11.55,2020-04-11,12.08,2020-02-21,11.76,OPEN,1.82,20.0,32.0,40.0
ASX-CWN,2020-01-29,11.55,2020-07-24,12.34,2020-02-21,11.76,OPEN,1.82,20.0,13.0,27.0
0268.HK,2020-01-29,8.71,2020-06-09,9.48,2020-02-04,9.48,CLOSED,8.84,371.0,5.0,100.0
0268.HK,2020-01-29,8.71,2020-09-12,11.65,2020-02-21,10.58,OPEN,21.47,235.0,10.0,64.0
ITA,2020-01-29,232.11,2021-01-10,265.51,2020-02-20,234.47,OPEN,1.02,12.0,6.0,7.0
ITA,2020-01-29,232.11,2020-05-30,245.18,2020-02-20,234.47,OPEN,1.02,12.0,18.0,18.0
ITA,2020-01-29,232.11,2020-05-21,241.3,2020-02-20,234.47,OPEN,1.02,12.0,19.0,26.0
ASX-CWN,2020-01-30,11.6,2020-04-12,12.14,2020-02-21,11.76,OPEN,1.38,16.0,30.0,30.0
ASX-IVC,2020-01-30,13.11,2020-12-01,14.77,2020-02-21,13.3,OPEN,1.45,17.0,7.0,11.0
ASX-IVC,2020-01-30,13.11,2020-12-01,14.77,2020-02-21,13.3,OPEN,1.45,17.0,7.0,11.0
ASX-CWN,2020-01-30,11.6,2020-07-25,12.39,2020-02-21,11.76,OPEN,1.38,16.0,12.0,20.0
2588.HK,2020-01-30,71.4,2020-03-18,77.04,2020-02-21,74.75,OPEN,4.69,54.0,46.0,59.0
2588.HK,2020-01-30,71.4,2020-04-03,78.62,2020-02-21,74.75,OPEN,4.69,54.0,34.0,46.0
2588.HK,2020-01-30,71.4,2020-06-16,85.34,2020-02-21,74.75,OPEN,4.69,54.0,16.0,24.0
2588.HK,2020-01-30,71.4,2020-07-10,83.65,2020-02-21,74.75,OPEN,4.69,54.0,14.0,27.0
2588.HK,2020-01-30,71.4,2020-05-17,73.67,2020-02-04,73.67,CLOSED,3.18,160.0,5.0,100.0
NFLX,2020-01-30,347.74,2020-06-26,495.11,2020-02-20,386.0,OPEN,11.0,132.0,14.0,26.0
MMM,2020-01-30,162.51,2020-10-17,184.03,2020-02-20,158.56,OPEN,-2.43,-29.0,8.0,-18.0
NFLX,2020-01-30,347.74,2020-05-05,442.08,2020-02-20,386.0,OPEN,11.0,132.0,22.0,41.0
MMM,2020-01-30,162.51,2020-11-27,185.75,2020-02-20,158.56,OPEN,-2.43,-29.0,7.0,-17.0
DIS,2020-01-30,137.81,2020-07-18,147.08,2020-02-05,147.08,CLOSED,6.73,283.0,4.0,100.0
MSFT,2020-01-30,172.78,2020-11-30,184.18,2020-02-05,184.18,CLOSED,6.6,277.0,2.0,100.0
ASX-CWN,2020-01-31,11.7,2020-04-13,12.24,2020-02-21,11.76,OPEN,0.51,6.0,29.0,11.0
ASX-CWN,2020-01-31,11.7,2020-07-26,12.5,2020-02-21,11.76,OPEN,0.51,6.0,12.0,8.0
0175.HK,2020-01-31,12.54,2020-10-23,18.85,2020-02-21,15.1,OPEN,20.41,245.0,8.0,41.0
2208.HK,2020-01-31,8.23,2020-12-26,10.94,2020-02-21,8.72,OPEN,5.95,71.0,6.0,18.0
0175.HK,2020-01-31,12.54,2020-11-24,16.86,2020-02-21,15.1,OPEN,20.41,245.0,7.0,59.0
AMZN,2020-01-31,2008.72,2020-08-08,2650.71,2020-02-20,2153.1,OPEN,7.19,91.0,11.0,22.0
AMZN,2020-01-31,2008.72,2020-09-23,2551.88,2020-02-20,2153.1,OPEN,7.19,91.0,8.0,27.0
ASX-VVR,2020-02-03,2.75,2020-04-27,2.92,2020-02-17,2.92,CLOSED,6.18,111.0,17.0,100.0
ASX-VVR,2020-02-03,2.75,2020-09-13,3.23,2020-02-21,2.75,OPEN,0.0,0.0,8.0,0.0
ASX-VVR,2020-02-03,2.75,2020-08-22,2.9,2020-02-17,2.9,CLOSED,5.45,98.0,7.0,100.0
ASX-VVR,2020-02-03,2.75,2020-03-11,2.81,2020-02-13,2.81,CLOSED,2.18,55.0,27.0,100.0
1299.HK,2020-02-03,78.5,2020-09-12,94.12,2020-02-21,79.1,OPEN,0.76,11.0,8.0,4.0
0857.HK,2020-02-03,3.38,2020-10-30,5.39,2020-02-21,3.38,OPEN,0.0,0.0,7.0,0.0
0175.HK,2020-02-03,12.6,2020-10-26,18.94,2020-02-21,15.1,OPEN,19.84,278.0,7.0,39.0
1299.HK,2020-02-03,78.5,2020-06-11,86.48,2020-02-21,79.1,OPEN,0.76,11.0,14.0,8.0
0175.HK,2020-02-03,12.6,2020-11-27,16.94,2020-02-21,15.1,OPEN,19.84,278.0,6.0,58.0
1299.HK,2020-02-03,78.5,2020-04-01,82.75,2020-02-21,79.1,OPEN,0.76,11.0,31.0,14.0
0386.HK,2020-02-03,4.07,2020-04-16,4.23,2020-02-06,4.23,CLOSED,3.93,330.0,4.0,100.0
NKE,2020-02-03,99.27,2020-12-21,120.1,2020-02-20,102.53,OPEN,3.28,49.0,5.0,16.0
AMZN,2020-02-03,2004.2,2020-09-15,2548.34,2020-02-20,2153.1,OPEN,7.43,110.0,8.0,27.0
AMZN,2020-02-03,2004.2,2020-08-13,2651.76,2020-02-20,2153.1,OPEN,7.43,110.0,9.0,23.0
LULU,2020-02-03,246.37,2020-10-15,324.81,2020-02-20,263.68,OPEN,7.03,104.0,7.0,22.0
NKE,2020-02-03,99.27,2020-06-11,107.09,2020-02-20,102.53,OPEN,3.28,49.0,13.0,42.0
NKE,2020-02-03,99.27,2020-04-17,104.0,2020-02-20,102.53,OPEN,3.28,49.0,23.0,69.0
LULU,2020-02-03,246.37,2021-01-09,296.63,2020-02-20,263.68,OPEN,7.03,104.0,5.0,34.0
ASX-CWN,2020-02-04,11.56,2020-04-17,12.09,2020-02-21,11.76,OPEN,1.73,26.0,23.0,38.0
ASX-NAB,2020-02-04,25.6,2021-01-04,27.4,2020-02-19,27.4,CLOSED,7.03,118.0,4.0,100.0
ASX-CWN,2020-02-04,11.56,2020-07-30,12.35,2020-02-21,11.76,OPEN,1.73,26.0,10.0,25.0
0288.HK,2020-02-04,7.45,2020-07-04,9.08,2020-02-21,8.53,OPEN,14.5,215.0,11.0,66.0
0288.HK,2020-02-04,7.45,2020-08-14,11.31,2020-02-21,8.53,OPEN,14.5,215.0,9.0,28.0
2208.HK,2020-02-04,8.31,2021-01-11,11.08,2020-02-21,8.72,OPEN,4.93,73.0,5.0,15.0
1038.HK,2020-02-04,54.05,2021-01-19,66.87,2020-02-21,54.55,OPEN,0.93,14.0,5.0,4.0
2388.HK,2020-02-04,26.0,2021-02-02,33.46,2020-02-21,27.4,OPEN,5.38,80.0,5.0,19.0
2800.HK,2020-02-04,26.85,2020-12-07,31.8,2020-02-21,27.5,OPEN,2.42,36.0,6.0,13.0
0175.HK,2020-02-04,12.76,2020-10-27,19.18,2020-02-21,15.1,OPEN,18.34,272.0,6.0,36.0
2208.HK,2020-02-04,8.31,2020-12-30,11.05,2020-02-21,8.72,OPEN,4.93,73.0,5.0,15.0
0175.HK,2020-02-04,12.76,2020-11-28,17.16,2020-02-21,15.1,OPEN,18.34,272.0,6.0,53.0
1038.HK,2020-02-04,54.05,2020-06-27,57.33,2020-02-21,54.55,OPEN,0.93,14.0,12.0,15.0
1816.HK,2020-02-04,1.91,2020-04-08,2.01,2020-02-11,2.01,CLOSED,5.24,189.0,11.0,100.0
1038.HK,2020-02-04,54.05,2020-04-02,55.81,2020-02-21,54.55,OPEN,0.93,14.0,29.0,28.0
2800.HK,2020-02-04,26.85,2020-07-13,28.79,2020-02-21,27.5,OPEN,2.42,36.0,11.0,34.0
0267.HK,2020-02-04,8.87,2020-03-24,9.57,2020-02-21,9.27,OPEN,4.51,67.0,35.0,57.0
0288.HK,2020-02-04,7.45,2020-06-28,8.05,2020-02-07,8.05,CLOSED,8.05,676.0,2.0,100.0
0267.HK,2020-02-04,8.87,2020-05-30,11.13,2020-02-21,9.27,OPEN,4.51,67.0,15.0,18.0
MA,2020-02-04,329.12,2020-11-19,428.09,2020-02-20,344.45,OPEN,4.66,73.0,6.0,15.0
MA,2020-02-04,329.12,2020-05-30,379.01,2020-02-20,344.45,OPEN,4.66,73.0,14.0,31.0
UPS,2020-02-04,103.38,2020-04-11,106.19,2020-02-05,106.19,CLOSED,2.72,inf,0.0,100.0
MMM,2020-02-04,157.24,2020-10-22,178.06,2020-02-20,158.56,OPEN,0.84,13.0,6.0,6.0
MA,2020-02-04,329.12,2020-04-21,351.07,2020-02-20,344.45,OPEN,4.66,73.0,21.0,70.0
MMM,2020-02-04,157.24,2020-12-02,179.73,2020-02-20,158.56,OPEN,0.84,13.0,5.0,6.0
QQQ,2020-02-04,227.47,2020-07-13,239.69,2020-02-20,234.78,OPEN,3.21,51.0,10.0,60.0
QQQ,2020-02-04,227.47,2020-05-14,231.18,2020-02-10,231.18,CLOSED,1.63,68.0,6.0,100.0
UPS,2020-02-04,103.38,2020-08-10,109.66,2020-02-20,106.48,OPEN,3.0,47.0,9.0,49.0
UPS,2020-02-04,103.38,2020-04-06,107.01,2020-02-06,107.01,CLOSED,3.51,442.0,3.0,100.0
ASX-VVR,2020-02-05,2.77,2020-03-24,2.91,2020-02-17,2.91,CLOSED,5.05,106.0,25.0,100.0
ASX-VVR,2020-02-05,2.77,2020-07-20,3.07,2020-02-21,2.75,OPEN,-0.72,-11.0,10.0,-7.0
ASX-VVR,2020-02-05,2.77,2020-10-18,2.93,2020-02-21,2.75,OPEN,-0.72,-11.0,6.0,-12.0
ASX-VVR,2020-02-05,2.77,2020-02-27,2.85,2020-02-17,2.85,CLOSED,2.89,61.0,55.0,100.0
ASX-ASX,2020-02-05,85.74,2020-12-31,91.75,2020-02-21,81.35,OPEN,-5.12,-81.0,5.0,-73.0
ASX-ORG,2020-02-05,7.8,2020-04-07,8.42,2020-02-21,7.83,OPEN,0.38,6.0,26.0,5.0
ASX-ORG,2020-02-05,7.8,2020-04-12,8.25,2020-02-21,7.83,OPEN,0.38,6.0,24.0,7.0
2588.HK,2020-02-05,74.2,2020-07-04,87.29,2020-02-21,74.75,OPEN,0.74,12.0,11.0,4.0
2588.HK,2020-02-05,74.2,2020-07-07,84.83,2020-02-21,74.75,OPEN,0.74,12.0,10.0,5.0
2768.HK,2020-02-05,2.87,2020-04-12,3.53,2020-02-21,3.08,OPEN,7.32,115.0,24.0,32.0
2768.HK,2020-02-05,2.87,2020-02-26,3.55,2020-02-21,3.08,OPEN,7.32,115.0,76.0,31.0
0288.HK,2020-02-05,7.66,2020-07-05,9.34,2020-02-21,8.53,OPEN,11.36,179.0,11.0,52.0
0288.HK,2020-02-05,7.66,2020-08-15,11.63,2020-02-21,8.53,OPEN,11.36,179.0,8.0,22.0
2768.HK,2020-02-05,2.87,2020-02-14,3.09,2020-02-13,3.09,CLOSED,7.67,242.0,89.0,100.0
0435.HK,2020-02-05,4.93,2020-10-01,5.62,2020-02-21,4.91,OPEN,-0.41,-6.0,7.0,-3.0
1310.HK,2020-02-05,13.74,2020-09-08,15.61,2020-02-21,14.36,OPEN,4.51,71.0,7.0,33.0
2588.HK,2020-02-05,74.2,2020-04-02,80.17,2020-02-21,74.75,OPEN,0.74,12.0,28.0,9.0
0435.HK,2020-02-05,4.93,2020-11-15,5.69,2020-02-21,4.91,OPEN,-0.41,-6.0,6.0,-3.0
0175.HK,2020-02-05,13.06,2020-10-28,19.63,2020-02-21,15.1,OPEN,15.62,246.0,6.0,31.0
0175.HK,2020-02-05,13.06,2020-11-29,17.56,2020-02-21,15.1,OPEN,15.62,246.0,5.0,45.0
1816.HK,2020-02-05,1.94,2020-04-09,2.04,2020-02-21,1.96,OPEN,1.03,16.0,25.0,20.0
0288.HK,2020-02-05,7.66,2020-06-29,8.27,2020-02-12,8.27,CLOSED,7.96,287.0,5.0,100.0
ITA,2020-02-05,234.89,2021-01-26,270.31,2020-02-20,234.47,OPEN,-0.18,-3.0,4.0,-1.0
UPS,2020-02-05,106.04,2020-04-12,108.92,2020-02-20,106.48,OPEN,0.41,7.0,22.0,15.0
IXN,2020-02-05,226.47,2020-06-26,240.99,2020-02-20,228.99,OPEN,1.11,19.0,11.0,17.0
MMM,2020-02-05,162.33,2020-10-23,183.82,2020-02-20,158.56,OPEN,-2.32,-39.0,6.0,-18.0
MMM,2020-02-05,162.33,2020-12-03,185.54,2020-02-20,158.56,OPEN,-2.32,-39.0,5.0,-16.0
ITA,2020-02-05,234.89,2020-06-27,247.01,2020-02-20,234.47,OPEN,-0.18,-3.0,10.0,-3.0
AMZN,2020-02-05,2039.87,2020-04-19,2356.05,2020-02-20,2153.1,OPEN,5.55,93.0,20.0,36.0
ITA,2020-02-05,234.89,2020-06-11,242.59,2020-02-20,234.47,OPEN,-0.18,-3.0,12.0,-5.0
IXN,2020-02-05,226.47,2020-04-28,233.69,2020-02-20,228.99,OPEN,1.11,19.0,18.0,35.0
UPS,2020-02-05,106.04,2020-08-11,112.48,2020-02-20,106.48,OPEN,0.41,7.0,8.0,7.0
UPS,2020-02-05,106.04,2020-04-07,109.76,2020-02-20,106.48,OPEN,0.41,7.0,24.0,12.0
ASX-NAN,2020-02-06,7.15,2021-01-06,9.87,2020-02-21,7.21,OPEN,0.84,14.0,4.0,2.0
ASX-AGL,2020-02-06,19.66,2020-07-11,20.86,2020-02-17,20.86,CLOSED,6.1,140.0,7.0,100.0
ASX-ORG,2020-02-06,7.9,2020-04-08,8.52,2020-02-21,7.83,OPEN,-0.89,-15.0,24.0,-11.0
ASX-NAN,2020-02-06,7.15,2020-11-16,8.68,2020-02-21,7.21,OPEN,0.84,14.0,5.0,4.0
ASX-ORG,2020-02-06,7.9,2020-04-13,8.36,2020-02-21,7.83,OPEN,-0.89,-15.0,22.0,-15.0
1310.HK,2020-02-06,13.84,2020-09-16,15.09,2020-02-21,14.36,OPEN,3.76,63.0,7.0,42.0
0823.HK,2020-02-06,80.35,2020-10-11,95.56,2020-02-21,76.45,OPEN,-4.85,-81.0,6.0,-26.0
0066.HK,2020-02-06,44.5,2021-01-14,54.31,2020-02-21,44.45,OPEN,-0.11,-2.0,4.0,-1.0
2388.HK,2020-02-06,26.5,2021-02-04,34.11,2020-02-21,27.4,OPEN,3.4,57.0,4.0,12.0
0823.HK,2020-02-06,80.35,2020-11-21,97.37,2020-02-21,76.45,OPEN,-4.85,-81.0,5.0,-23.0
0006.HK,2020-02-06,56.95,2021-01-27,62.04,2020-02-21,56.4,OPEN,-0.97,-16.0,4.0,-11.0
0006.HK,2020-02-06,56.95,2020-07-12,59.56,2020-02-21,56.4,OPEN,-0.97,-16.0,10.0,-21.0
GOOG,2020-02-06,1476.23,2020-09-23,1690.43,2020-02-20,1518.15,OPEN,2.84,51.0,6.0,20.0
GOOG,2020-02-06,1476.23,2020-09-08,1706.23,2020-02-20,1518.15,OPEN,2.84,51.0,7.0,18.0
ITA,2020-02-06,237.63,2021-01-18,271.82,2020-02-20,234.47,OPEN,-1.33,-24.0,4.0,-9.0
ITA,2020-02-06,237.63,2020-06-06,250.94,2020-02-20,234.47,OPEN,-1.33,-24.0,12.0,-24.0
ITA,2020-02-06,237.63,2020-05-29,247.04,2020-02-20,234.47,OPEN,-1.33,-24.0,12.0,-34.0
GOOG,2020-02-06,1476.23,2020-04-19,1535.87,2020-02-20,1518.15,OPEN,2.84,51.0,19.0,70.0
ASX-REA,2020-02-07,116.9,2020-08-19,153.45,2020-02-21,114.01,OPEN,-2.47,-44.0,7.0,-8.0
ASX-REA,2020-02-07,116.9,2020-08-17,144.09,2020-02-21,114.01,OPEN,-2.47,-44.0,7.0,-11.0
ASX-REA,2020-02-07,116.9,2020-05-11,129.77,2020-02-21,114.01,OPEN,-2.47,-44.0,15.0,-22.0
ASX-ANZ,2020-02-07,26.03,2020-11-09,27.51,2020-02-21,27.24,OPEN,4.65,84.0,5.0,82.0
2638.HK,2020-02-07,7.86,2020-10-06,8.71,2020-02-21,7.83,OPEN,-0.38,-7.0,6.0,-4.0
2638.HK,2020-02-07,7.86,2020-08-08,8.36,2020-02-21,7.83,OPEN,-0.38,-7.0,8.0,-6.0
0388.HK,2020-02-07,270.6,2020-12-02,328.75,2020-02-21,267.6,OPEN,-1.11,-20.0,5.0,-5.0
0388.HK,2020-02-07,270.6,2020-08-15,310.65,2020-02-21,267.6,OPEN,-1.11,-20.0,7.0,-7.0
0753.HK,2020-02-07,6.97,2021-01-30,9.24,2020-02-21,6.85,OPEN,-1.72,-31.0,4.0,-5.0
V,2020-02-10,205.99,2020-12-25,274.44,2020-02-20,211.45,OPEN,2.65,67.0,3.0,8.0
ASX-A2M,2020-02-11,14.89,2020-08-01,22.17,2020-02-21,15.63,OPEN,4.97,125.0,6.0,10.0
ASX-VCX,2020-02-12,2.53,2020-08-20,2.81,2020-02-21,2.35,OPEN,-7.11,-199.0,5.0,-64.0
ASX-NSR,2020-02-12,2.17,2020-09-28,2.43,2020-02-21,2.43,CLOSED,11.98,335.0,4.0,100.0
ASX-NSR,2020-02-12,2.17,2021-01-20,2.3,2020-02-17,2.3,CLOSED,5.99,302.0,1.0,100.0
ASX-WBC,2020-02-12,25.25,2020-12-28,27.72,2020-02-21,25.81,OPEN,2.22,62.0,3.0,23.0
ASX-WBC,2020-02-12,25.25,2020-11-10,27.61,2020-02-21,25.81,OPEN,2.22,62.0,3.0,24.0
ASX-AGL,2020-02-12,19.52,2020-07-16,20.71,2020-02-14,20.71,CLOSED,6.1,769.0,1.0,100.0
ASX-ORG,2020-02-12,7.69,2020-04-13,8.3,2020-02-21,7.83,OPEN,1.82,51.0,15.0,23.0
ASX-CBA,2020-02-12,88.18,2020-09-20,93.76,2020-02-21,88.8,OPEN,0.7,20.0,4.0,11.0
ASX-NSR,2020-02-12,2.17,2020-06-07,2.28,2020-02-13,2.28,CLOSED,5.07,inf,0.0,100.0
ASX-ORG,2020-02-12,7.69,2020-04-18,8.13,2020-02-20,8.13,CLOSED,5.72,180.0,12.0,100.0
2588.HK,2020-02-12,75.15,2020-07-24,88.1,2020-02-21,74.75,OPEN,-0.53,-15.0,6.0,-3.0
2588.HK,2020-02-12,75.15,2020-04-05,80.53,2020-02-21,74.75,OPEN,-0.53,-15.0,17.0,-7.0
2588.HK,2020-02-12,75.15,2020-07-27,86.43,2020-02-21,74.75,OPEN,-0.53,-15.0,5.0,-4.0
DLR,2020-02-12,127.05,2020-09-13,141.2,2020-02-20,136.3,OPEN,7.28,229.0,4.0,65.0
ASX-VVR,2020-02-13,2.78,2020-05-06,2.95,2020-02-21,2.75,OPEN,-1.08,-34.0,10.0,-18.0
ASX-VVR,2020-02-13,2.78,2020-09-22,3.27,2020-02-21,2.75,OPEN,-1.08,-34.0,4.0,-6.0
ASX-VVR,2020-02-13,2.78,2020-08-31,2.93,2020-02-21,2.75,OPEN,-1.08,-34.0,4.0,-20.0
ASX-ORG,2020-02-13,7.86,2020-04-19,8.31,2020-02-21,7.83,OPEN,-0.38,-12.0,12.0,-7.0
ASX-VVR,2020-02-13,2.78,2020-03-20,2.84,2020-02-17,2.84,CLOSED,2.16,136.0,11.0,100.0
MCD,2020-02-13,217.42,2020-11-24,244.01,2020-02-20,215.08,OPEN,-1.08,-39.0,2.0,-9.0
MCD,2020-02-13,217.42,2020-05-13,226.64,2020-02-20,215.08,OPEN,-1.08,-39.0,8.0,-25.0
MCD,2020-02-13,217.42,2020-12-26,236.97,2020-02-20,215.08,OPEN,-1.08,-39.0,2.0,-12.0
ASX-VVR,2020-02-14,2.83,2020-08-03,3.26,2020-02-21,2.75,OPEN,-2.83,-102.0,4.0,-19.0
ASX-VVR,2020-02-14,2.83,2020-07-22,2.98,2020-02-21,2.75,OPEN,-2.83,-102.0,4.0,-53.0
ASX-AGL,2020-02-14,20.68,2021-01-05,22.14,2020-02-21,21.12,OPEN,2.13,77.0,2.0,30.0
ASX-VVR,2020-02-14,2.83,2020-03-23,2.92,2020-02-17,2.92,CLOSED,3.18,267.0,8.0,100.0
ASX-VVR,2020-02-14,2.83,2020-04-09,2.97,2020-02-21,2.75,OPEN,-2.83,-102.0,13.0,-57.0
2800.HK,2020-02-14,28.0,2020-12-30,31.21,2020-02-21,27.5,OPEN,-1.79,-64.0,2.0,-16.0
2800.HK,2020-02-14,28.0,2020-07-07,30.44,2020-02-21,27.5,OPEN,-1.79,-64.0,5.0,-20.0
V,2020-02-14,210.29,2020-12-25,282.73,2020-02-20,211.45,OPEN,0.55,23.0,2.0,2.0
V,2020-02-14,210.29,2020-04-24,229.09,2020-02-20,211.45,OPEN,0.55,23.0,9.0,6.0
WMT,2020-02-14,117.89,2021-01-01,130.22,2020-02-20,117.69,OPEN,-0.17,-7.0,2.0,-2.0
V,2020-02-14,210.29,2020-04-22,226.59,2020-02-20,211.45,OPEN,0.55,23.0,9.0,7.0
ASX-WBC,2020-02-17,25.62,2020-11-30,28.12,2020-02-21,25.81,OPEN,0.74,47.0,1.0,8.0
ASX-WBC,2020-02-17,25.62,2020-12-26,28.2,2020-02-21,25.81,OPEN,0.74,47.0,1.0,7.0
ASX-ABP,2020-02-17,3.93,2021-01-13,4.16,2020-02-21,3.92,OPEN,-0.25,-16.0,1.0,-4.0
STW,2020-02-17,65.86,2020-07-11,67.34,2020-02-21,66.18,OPEN,0.49,31.0,3.0,22.0
STW,2020-02-17,65.86,2020-08-05,67.58,2020-02-21,66.18,OPEN,0.49,31.0,2.0,19.0
2768.HK,2020-02-17,3.1,2020-03-08,3.37,2020-02-21,3.08,OPEN,-0.65,-41.0,20.0,-7.0
2768.HK,2020-02-17,3.1,2020-03-20,3.69,2020-02-21,3.08,OPEN,-0.65,-41.0,12.0,-3.0
ASX-A2M,2020-02-18,15.75,2020-07-31,24.14,2020-02-21,15.63,OPEN,-0.76,-64.0,2.0,-1.0
ASX-A2M,2020-02-18,15.75,2020-05-11,20.01,2020-02-21,15.63,OPEN,-0.76,-64.0,4.0,-3.0
ASX-A2M,2020-02-18,15.75,2020-03-20,17.32,2020-02-21,15.63,OPEN,-0.76,-64.0,10.0,-8.0
ASX-A2M,2020-02-18,15.75,2020-11-19,34.37,2020-02-21,15.63,OPEN,-0.76,-64.0,1.0,-1.0
2638.HK,2020-02-18,7.88,2020-10-16,8.74,2020-02-21,7.83,OPEN,-0.63,-53.0,1.0,-6.0
2638.HK,2020-02-18,7.88,2020-08-18,8.38,2020-02-21,7.83,OPEN,-0.63,-53.0,2.0,-10.0
3808.HK,2020-02-18,15.9,2020-07-14,18.84,2020-02-21,15.96,OPEN,0.38,32.0,2.0,2.0
3988.HK,2020-02-18,3.2,2020-10-27,3.55,2020-02-21,3.19,OPEN,-0.31,-26.0,1.0,-3.0
DLR,2020-02-18,133.2,2020-08-07,145.45,2020-02-20,136.3,OPEN,2.33,294.0,1.0,25.0
DLR,2020-02-18,133.2,2020-10-21,146.83,2020-02-20,136.3,OPEN,2.33,294.0,1.0,23.0
NKE,2020-02-18,102.0,2020-09-21,113.68,2020-02-20,102.53,OPEN,0.52,66.0,1.0,5.0
HAL,2020-02-18,21.86,2020-11-19,26.08,2020-02-20,21.95,OPEN,0.41,52.0,1.0,2.0
