P.SYMBOL,P.DATE,P.PRICE,EST.S.DATE,EST.S.PRICE,T.DATE,T.PRICE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
ASX-A2M,2020-01-23,15.31,2020-06-09,18.2,2020-02-10,14.45,OPEN,-5.62,-79.0,13.0,-30.0
ASX-A2M,2020-01-23,15.31,2020-10-07,15.72,2020-02-10,14.45,OPEN,-5.62,-79.0,7.0,-210.0
ASX-A2M,2020-01-23,15.31,2020-02-13,16.63,2020-02-10,14.45,OPEN,-5.62,-79.0,86.0,-65.0
ASX-A2M,2020-01-23,15.31,2020-02-03,15.78,2020-02-03,14.16,CLOSED,-7.51,-172.0,100.0,-245.0
ASX-A2M,2020-01-23,15.31,2020-02-13,16.63,2020-02-10,14.45,OPEN,-5.62,-79.0,86.0,-65.0
ASX-A2M,2020-01-23,15.31,2020-03-04,18.48,2020-02-10,14.45,OPEN,-5.62,-79.0,44.0,-27.0
NFLX,2020-01-23,349.6,2020-08-04,491.61,2020-02-07,366.77,OPEN,4.91,82.0,8.0,12.0
ITA,2020-01-23,231.24,2020-05-25,239.52,2020-02-07,237.35,OPEN,2.64,44.0,12.0,74.0
NFLX,2020-01-23,349.6,2020-07-14,453.54,2020-02-07,366.77,OPEN,4.91,82.0,9.0,17.0
ITA,2020-01-23,231.24,2021-01-08,253.55,2020-02-07,237.35,OPEN,2.64,44.0,4.0,27.0
ITA,2020-01-23,231.24,2020-04-25,234.01,2020-02-05,234.01,CLOSED,1.2,23.0,14.0,100.0
ASX-CQR,2020-01-24,4.67,2020-11-19,4.97,2020-02-10,4.97,CLOSED,6.42,95.0,6.0,100.0
ASX-CQR,2020-01-24,4.67,2020-07-04,4.99,2020-02-10,4.97,OPEN,6.42,95.0,10.0,94.0
ASX-NAN,2020-01-28,6.83,2020-12-18,9.64,2020-02-10,7.32,OPEN,7.17,139.0,4.0,17.0
WMT,2020-01-28,116.6,2021-01-15,129.36,2020-02-07,116.45,OPEN,-0.13,-3.0,3.0,-1.0
DIS,2020-01-28,138.37,2020-08-19,148.61,2020-02-07,141.02,OPEN,1.92,48.0,5.0,26.0
DIS,2020-01-28,138.37,2020-07-16,147.68,2020-02-07,141.02,OPEN,1.92,48.0,6.0,28.0
ASX-CWN,2020-01-29,11.55,2020-04-01,12.18,2020-02-10,11.6,OPEN,0.43,9.0,19.0,8.0
ASX-CWN,2020-01-29,11.55,2020-07-21,12.53,2020-02-10,11.6,OPEN,0.43,9.0,7.0,5.0
ASX-AGL,2020-01-29,20.14,2020-07-03,21.37,2020-02-10,19.46,OPEN,-3.38,-71.0,8.0,-55.0
ASX-CWN,2020-01-29,11.55,2020-04-11,12.08,2020-02-10,11.6,OPEN,0.43,9.0,16.0,9.0
ASX-CWN,2020-01-29,11.55,2020-07-24,12.34,2020-02-10,11.6,OPEN,0.43,9.0,7.0,6.0
0268.HK,2020-01-29,8.71,2020-06-09,9.48,2020-02-04,9.48,CLOSED,8.84,371.0,5.0,100.0
0268.HK,2020-01-29,8.71,2020-09-12,11.65,2020-02-07,10.5,OPEN,20.55,575.0,4.0,61.0
ITA,2020-01-29,232.11,2021-01-10,265.51,2020-02-07,237.35,OPEN,2.26,63.0,3.0,16.0
ITA,2020-01-29,232.11,2020-05-30,245.18,2020-02-07,237.35,OPEN,2.26,63.0,7.0,40.0
ITA,2020-01-29,232.11,2020-05-21,241.3,2020-02-07,237.35,OPEN,2.26,63.0,8.0,57.0
ASX-CWN,2020-01-30,11.6,2020-04-12,12.14,2020-02-10,11.6,OPEN,0.0,0.0,15.0,0.0
ASX-IVC,2020-01-30,13.11,2020-12-01,14.77,2020-02-10,13.26,OPEN,1.14,26.0,4.0,9.0
ASX-IVC,2020-01-30,13.11,2020-12-01,14.77,2020-02-10,13.26,OPEN,1.14,26.0,4.0,9.0
ASX-CWN,2020-01-30,11.6,2020-07-25,12.39,2020-02-10,11.6,OPEN,0.0,0.0,6.0,0.0
2588.HK,2020-01-30,71.4,2020-03-18,77.04,2020-02-07,75.05,OPEN,5.11,161.0,17.0,65.0
2588.HK,2020-01-30,71.4,2020-04-03,78.62,2020-02-07,75.05,OPEN,5.11,161.0,12.0,51.0
2588.HK,2020-01-30,71.4,2020-06-16,85.34,2020-02-07,75.05,OPEN,5.11,161.0,6.0,26.0
2588.HK,2020-01-30,71.4,2020-07-10,83.65,2020-02-07,75.05,OPEN,5.11,161.0,5.0,30.0
2588.HK,2020-01-30,71.4,2020-05-17,73.67,2020-02-04,73.67,CLOSED,3.18,160.0,5.0,100.0
NFLX,2020-01-30,347.74,2020-06-26,495.11,2020-02-07,366.77,OPEN,5.47,172.0,5.0,13.0
MMM,2020-01-30,162.51,2020-10-17,184.03,2020-02-07,160.08,OPEN,-1.5,-47.0,3.0,-11.0
NFLX,2020-01-30,347.74,2020-05-05,442.08,2020-02-07,366.77,OPEN,5.47,172.0,8.0,20.0
MMM,2020-01-30,162.51,2020-11-27,185.75,2020-02-07,160.08,OPEN,-1.5,-47.0,3.0,-10.0
DIS,2020-01-30,137.81,2020-07-18,147.08,2020-02-05,147.08,CLOSED,6.73,283.0,4.0,100.0
MSFT,2020-01-30,172.78,2020-11-30,184.18,2020-02-05,184.18,CLOSED,6.6,277.0,2.0,100.0
ASX-CWN,2020-01-31,11.7,2020-04-13,12.24,2020-02-10,11.6,OPEN,-0.85,-21.0,14.0,-19.0
ASX-CWN,2020-01-31,11.7,2020-07-26,12.5,2020-02-10,11.6,OPEN,-0.85,-21.0,6.0,-12.0
0175.HK,2020-01-31,12.54,2020-10-23,18.85,2020-02-07,13.5,OPEN,7.66,276.0,3.0,15.0
2208.HK,2020-01-31,8.23,2020-12-26,10.94,2020-02-07,8.49,OPEN,3.16,114.0,2.0,10.0
0175.HK,2020-01-31,12.54,2020-11-24,16.86,2020-02-07,13.5,OPEN,7.66,276.0,2.0,22.0
AMZN,2020-01-31,2008.72,2020-08-08,2650.71,2020-02-07,2079.28,OPEN,3.51,126.0,4.0,11.0
AMZN,2020-01-31,2008.72,2020-09-23,2551.88,2020-02-07,2079.28,OPEN,3.51,126.0,3.0,13.0
ASX-VVR,2020-02-03,2.75,2020-04-27,2.92,2020-02-10,2.76,OPEN,0.36,13.0,8.0,6.0
ASX-VVR,2020-02-03,2.75,2020-09-13,3.23,2020-02-10,2.76,OPEN,0.36,13.0,3.0,2.0
ASX-VVR,2020-02-03,2.75,2020-08-22,2.9,2020-02-10,2.76,OPEN,0.36,13.0,3.0,7.0
ASX-VVR,2020-02-03,2.75,2020-03-11,2.81,2020-02-10,2.76,OPEN,0.36,13.0,19.0,17.0
1299.HK,2020-02-03,78.5,2020-09-12,94.12,2020-02-07,80.2,OPEN,2.17,137.0,2.0,11.0
0857.HK,2020-02-03,3.38,2020-10-30,5.39,2020-02-07,3.5,OPEN,3.55,224.0,1.0,6.0
0175.HK,2020-02-03,12.6,2020-10-26,18.94,2020-02-07,13.5,OPEN,7.14,450.0,2.0,14.0
1299.HK,2020-02-03,78.5,2020-06-11,86.48,2020-02-07,80.2,OPEN,2.17,137.0,3.0,21.0
0175.HK,2020-02-03,12.6,2020-11-27,16.94,2020-02-07,13.5,OPEN,7.14,450.0,1.0,21.0
1299.HK,2020-02-03,78.5,2020-04-01,82.75,2020-02-07,80.2,OPEN,2.17,137.0,7.0,40.0
0386.HK,2020-02-03,4.07,2020-04-16,4.23,2020-02-06,4.23,CLOSED,3.93,330.0,4.0,100.0
NKE,2020-02-03,99.27,2020-12-21,120.1,2020-02-07,99.44,OPEN,0.17,11.0,1.0,1.0
AMZN,2020-02-03,2004.2,2020-09-15,2548.34,2020-02-07,2079.28,OPEN,3.75,236.0,2.0,14.0
AMZN,2020-02-03,2004.2,2020-08-13,2651.76,2020-02-07,2079.28,OPEN,3.75,236.0,2.0,12.0
LULU,2020-02-03,246.37,2020-10-15,324.81,2020-02-07,243.51,OPEN,-1.16,-73.0,2.0,-4.0
NKE,2020-02-03,99.27,2020-06-11,107.09,2020-02-07,99.44,OPEN,0.17,11.0,3.0,2.0
NKE,2020-02-03,99.27,2020-04-17,104.0,2020-02-07,99.44,OPEN,0.17,11.0,5.0,4.0
LULU,2020-02-03,246.37,2021-01-09,296.63,2020-02-07,243.51,OPEN,-1.16,-73.0,1.0,-6.0
ASX-CWN,2020-02-04,11.56,2020-04-17,12.09,2020-02-10,11.6,OPEN,0.35,15.0,8.0,8.0
ASX-NAB,2020-02-04,25.6,2021-01-04,27.4,2020-02-10,25.76,OPEN,0.63,26.0,2.0,9.0
ASX-CWN,2020-02-04,11.56,2020-07-30,12.35,2020-02-10,11.6,OPEN,0.35,15.0,3.0,5.0
0288.HK,2020-02-04,7.45,2020-07-04,9.08,2020-02-07,8.04,OPEN,7.92,665.0,2.0,36.0
0288.HK,2020-02-04,7.45,2020-08-14,11.31,2020-02-07,8.04,OPEN,7.92,665.0,2.0,15.0
2208.HK,2020-02-04,8.31,2021-01-11,11.08,2020-02-07,8.49,OPEN,2.17,182.0,1.0,6.0
1038.HK,2020-02-04,54.05,2021-01-19,66.87,2020-02-07,55.3,OPEN,2.31,194.0,1.0,10.0
2388.HK,2020-02-04,26.0,2021-02-02,33.46,2020-02-07,26.75,OPEN,2.88,242.0,1.0,10.0
2800.HK,2020-02-04,26.85,2020-12-07,31.8,2020-02-07,27.55,OPEN,2.61,219.0,1.0,14.0
0175.HK,2020-02-04,12.76,2020-10-27,19.18,2020-02-07,13.5,OPEN,5.8,487.0,1.0,12.0
2208.HK,2020-02-04,8.31,2020-12-30,11.05,2020-02-07,8.49,OPEN,2.17,182.0,1.0,7.0
0175.HK,2020-02-04,12.76,2020-11-28,17.16,2020-02-07,13.5,OPEN,5.8,487.0,1.0,17.0
1038.HK,2020-02-04,54.05,2020-06-27,57.33,2020-02-07,55.3,OPEN,2.31,194.0,2.0,38.0
1816.HK,2020-02-04,1.91,2020-04-08,2.01,2020-02-07,1.98,OPEN,3.66,307.0,5.0,70.0
1038.HK,2020-02-04,54.05,2020-04-02,55.81,2020-02-07,55.3,OPEN,2.31,194.0,5.0,71.0
2800.HK,2020-02-04,26.85,2020-07-13,28.79,2020-02-07,27.55,OPEN,2.61,219.0,2.0,36.0
0267.HK,2020-02-04,8.87,2020-03-24,9.57,2020-02-07,9.3,OPEN,4.85,407.0,6.0,61.0
0288.HK,2020-02-04,7.45,2020-06-28,8.05,2020-02-07,8.05,CLOSED,8.05,676.0,2.0,100.0
0267.HK,2020-02-04,8.87,2020-05-30,11.13,2020-02-07,9.3,OPEN,4.85,407.0,3.0,19.0
MA,2020-02-04,329.12,2020-11-19,428.09,2020-02-07,327.0,OPEN,-0.64,-54.0,1.0,-2.0
MA,2020-02-04,329.12,2020-05-30,379.01,2020-02-07,327.0,OPEN,-0.64,-54.0,3.0,-4.0
UPS,2020-02-04,103.38,2020-04-11,106.19,2020-02-05,106.19,CLOSED,2.72,inf,0.0,100.0
MMM,2020-02-04,157.24,2020-10-22,178.06,2020-02-07,160.08,OPEN,1.81,152.0,1.0,14.0
MA,2020-02-04,329.12,2020-04-21,351.07,2020-02-07,327.0,OPEN,-0.64,-54.0,4.0,-10.0
MMM,2020-02-04,157.24,2020-12-02,179.73,2020-02-07,160.08,OPEN,1.81,152.0,1.0,13.0
QQQ,2020-02-04,227.47,2020-07-13,239.69,2020-02-07,229.2,OPEN,0.76,64.0,2.0,14.0
QQQ,2020-02-04,227.47,2020-05-14,231.18,2020-02-07,229.2,OPEN,0.76,64.0,3.0,47.0
UPS,2020-02-04,103.38,2020-08-10,109.66,2020-02-07,103.12,OPEN,-0.25,-21.0,2.0,-4.0
UPS,2020-02-04,103.38,2020-04-06,107.01,2020-02-06,107.01,CLOSED,3.51,442.0,3.0,100.0
ASX-VVR,2020-02-05,2.77,2020-03-24,2.91,2020-02-10,2.76,OPEN,-0.36,-18.0,10.0,-7.0
ASX-VVR,2020-02-05,2.77,2020-07-20,3.07,2020-02-10,2.76,OPEN,-0.36,-18.0,3.0,-3.0
ASX-VVR,2020-02-05,2.77,2020-10-18,2.93,2020-02-10,2.76,OPEN,-0.36,-18.0,2.0,-6.0
ASX-VVR,2020-02-05,2.77,2020-02-27,2.85,2020-02-10,2.76,OPEN,-0.36,-18.0,23.0,-13.0
ASX-ASX,2020-02-05,85.74,2020-12-31,91.75,2020-02-10,86.15,OPEN,0.48,24.0,2.0,7.0
ASX-ORG,2020-02-05,7.8,2020-04-07,8.42,2020-02-10,7.64,OPEN,-2.05,-103.0,8.0,-26.0
ASX-ORG,2020-02-05,7.8,2020-04-12,8.25,2020-02-10,7.64,OPEN,-2.05,-103.0,7.0,-36.0
2588.HK,2020-02-05,74.2,2020-07-04,87.29,2020-02-07,75.05,OPEN,1.15,145.0,1.0,6.0
2588.HK,2020-02-05,74.2,2020-07-07,84.83,2020-02-07,75.05,OPEN,1.15,145.0,1.0,8.0
2768.HK,2020-02-05,2.87,2020-04-12,3.53,2020-02-07,2.97,OPEN,3.48,438.0,3.0,15.0
2768.HK,2020-02-05,2.87,2020-02-26,3.55,2020-02-07,2.97,OPEN,3.48,438.0,10.0,15.0
0288.HK,2020-02-05,7.66,2020-07-05,9.34,2020-02-07,8.04,OPEN,4.96,625.0,1.0,23.0
0288.HK,2020-02-05,7.66,2020-08-15,11.63,2020-02-07,8.04,OPEN,4.96,625.0,1.0,10.0
2768.HK,2020-02-05,2.87,2020-02-14,3.09,2020-02-07,2.97,OPEN,3.48,438.0,22.0,45.0
0435.HK,2020-02-05,4.93,2020-10-01,5.62,2020-02-07,4.97,OPEN,0.81,102.0,1.0,6.0
1310.HK,2020-02-05,13.74,2020-09-08,15.61,2020-02-07,13.86,OPEN,0.87,110.0,1.0,6.0
2588.HK,2020-02-05,74.2,2020-04-02,80.17,2020-02-07,75.05,OPEN,1.15,145.0,4.0,14.0
0435.HK,2020-02-05,4.93,2020-11-15,5.69,2020-02-07,4.97,OPEN,0.81,102.0,1.0,5.0
0175.HK,2020-02-05,13.06,2020-10-28,19.63,2020-02-07,13.5,OPEN,3.37,425.0,1.0,7.0
0175.HK,2020-02-05,13.06,2020-11-29,17.56,2020-02-07,13.5,OPEN,3.37,425.0,1.0,10.0
1816.HK,2020-02-05,1.94,2020-04-09,2.04,2020-02-07,1.98,OPEN,2.06,260.0,3.0,40.0
0288.HK,2020-02-05,7.66,2020-06-29,8.27,2020-02-07,8.04,OPEN,4.96,625.0,1.0,62.0
ITA,2020-02-05,234.89,2021-01-26,270.31,2020-02-07,237.35,OPEN,1.05,132.0,1.0,7.0
UPS,2020-02-05,106.04,2020-04-12,108.92,2020-02-07,103.12,OPEN,-2.75,-346.0,3.0,-101.0
IXN,2020-02-05,226.47,2020-06-26,240.99,2020-02-07,225.5,OPEN,-0.43,-54.0,1.0,-7.0
MMM,2020-02-05,162.33,2020-10-23,183.82,2020-02-07,160.08,OPEN,-1.39,-175.0,1.0,-10.0
MMM,2020-02-05,162.33,2020-12-03,185.54,2020-02-07,160.08,OPEN,-1.39,-175.0,1.0,-10.0
ITA,2020-02-05,234.89,2020-06-27,247.01,2020-02-07,237.35,OPEN,1.05,132.0,1.0,20.0
AMZN,2020-02-05,2039.87,2020-04-19,2356.05,2020-02-07,2079.28,OPEN,1.93,243.0,3.0,12.0
ITA,2020-02-05,234.89,2020-06-11,242.59,2020-02-07,237.35,OPEN,1.05,132.0,2.0,32.0
IXN,2020-02-05,226.47,2020-04-28,233.69,2020-02-07,225.5,OPEN,-0.43,-54.0,2.0,-13.0
UPS,2020-02-05,106.04,2020-08-11,112.48,2020-02-07,103.12,OPEN,-2.75,-346.0,1.0,-45.0
UPS,2020-02-05,106.04,2020-04-07,109.76,2020-02-07,103.12,OPEN,-2.75,-346.0,3.0,-78.0
ASX-NAN,2020-02-06,7.15,2021-01-06,9.87,2020-02-10,7.32,OPEN,2.38,150.0,1.0,6.0
ASX-AGL,2020-02-06,19.66,2020-07-11,20.86,2020-02-10,19.46,OPEN,-1.02,-64.0,3.0,-17.0
ASX-ORG,2020-02-06,7.9,2020-04-08,8.52,2020-02-10,7.64,OPEN,-3.29,-207.0,6.0,-42.0
ASX-NAN,2020-02-06,7.15,2020-11-16,8.68,2020-02-10,7.32,OPEN,2.38,150.0,1.0,11.0
ASX-ORG,2020-02-06,7.9,2020-04-13,8.36,2020-02-10,7.64,OPEN,-3.29,-207.0,6.0,-57.0
1310.HK,2020-02-06,13.84,2020-09-16,15.09,2020-02-07,13.86,OPEN,0.14,inf,0.0,2.0
0823.HK,2020-02-06,80.35,2020-10-11,95.56,2020-02-07,80.65,OPEN,0.37,inf,0.0,2.0
0066.HK,2020-02-06,44.5,2021-01-14,54.31,2020-02-07,44.45,OPEN,-0.11,-inf,0.0,-1.0
2388.HK,2020-02-06,26.5,2021-02-04,34.11,2020-02-07,26.75,OPEN,0.94,inf,0.0,3.0
0823.HK,2020-02-06,80.35,2020-11-21,97.37,2020-02-07,80.65,OPEN,0.37,inf,0.0,2.0
0006.HK,2020-02-06,56.95,2021-01-27,62.04,2020-02-07,56.65,OPEN,-0.53,-inf,0.0,-6.0
0006.HK,2020-02-06,56.95,2020-07-12,59.56,2020-02-07,56.65,OPEN,-0.53,-inf,0.0,-11.0
GOOG,2020-02-06,1476.23,2020-09-23,1690.43,2020-02-07,1479.23,OPEN,0.2,inf,0.0,1.0
GOOG,2020-02-06,1476.23,2020-09-08,1706.23,2020-02-07,1479.23,OPEN,0.2,inf,0.0,1.0
ITA,2020-02-06,237.63,2021-01-18,271.82,2020-02-07,237.35,OPEN,-0.12,-inf,0.0,-1.0
ITA,2020-02-06,237.63,2020-06-06,250.94,2020-02-07,237.35,OPEN,-0.12,-inf,0.0,-2.0
ITA,2020-02-06,237.63,2020-05-29,247.04,2020-02-07,237.35,OPEN,-0.12,-inf,0.0,-3.0
GOOG,2020-02-06,1476.23,2020-04-19,1535.87,2020-02-07,1479.23,OPEN,0.2,inf,0.0,5.0
ASX-REA,2020-02-07,116.9,2020-08-19,153.45,2020-02-10,110.36,OPEN,-5.59,-470.0,2.0,-18.0
ASX-REA,2020-02-07,116.9,2020-08-17,144.09,2020-02-10,110.36,OPEN,-5.59,-470.0,2.0,-24.0
ASX-REA,2020-02-07,116.9,2020-05-11,129.77,2020-02-10,110.36,OPEN,-5.59,-470.0,3.0,-51.0
ASX-ANZ,2020-02-07,26.03,2020-11-09,27.51,2020-02-10,25.9,OPEN,-0.5,-42.0,1.0,-9.0
2638.HK,2020-02-07,7.86,2020-10-06,8.71,2020-02-07,7.86,OPEN,0.0,,0.0,0.0
2638.HK,2020-02-07,7.86,2020-08-08,8.36,2020-02-07,7.86,OPEN,0.0,,0.0,0.0
0388.HK,2020-02-07,270.6,2020-12-02,328.75,2020-02-07,270.6,OPEN,0.0,,0.0,0.0
0388.HK,2020-02-07,270.6,2020-08-15,310.65,2020-02-07,270.6,OPEN,0.0,,0.0,0.0
0753.HK,2020-02-07,6.97,2021-01-30,9.24,2020-02-07,6.97,OPEN,0.0,,0.0,0.0
