P.SYMBOL,P.DATE,P.PRICE,EST.S.DATE,EST.S.PRICE,T.DATE,T.PRICE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
3988.HK,2020-02-18,3.2,2020-10-27,3.55,2020-02-28,3.08,OPEN,-3.75,-94.0,4.0,-34.0
DLR,2020-02-18,133.2,2020-08-07,145.45,2020-02-27,123.19,OPEN,-7.52,-211.0,5.0,-82.0
DLR,2020-02-18,133.2,2020-10-21,146.83,2020-02-27,123.19,OPEN,-7.52,-211.0,4.0,-73.0
NKE,2020-02-18,102.0,2020-09-21,113.68,2020-02-27,88.55,OPEN,-13.19,-369.0,4.0,-115.0
HAL,2020-02-18,21.86,2020-11-19,26.08,2020-02-27,17.39,OPEN,-20.45,-573.0,3.0,-106.0
ASX-AGL,2020-02-19,21.06,2020-11-17,22.44,2020-02-28,19.14,OPEN,-9.12,-255.0,3.0,-139.0
ASX-IVC,2020-02-19,13.06,2020-12-20,14.71,2020-02-26,14.71,CLOSED,12.63,455.0,2.0,100.0
ASX-IVC,2020-02-19,13.06,2020-12-20,14.71,2020-02-26,14.71,CLOSED,12.63,455.0,2.0,100.0
2588.HK,2020-02-19,76.1,2020-07-17,89.52,2020-02-28,67.65,OPEN,-11.1,-311.0,6.0,-63.0
2588.HK,2020-02-19,76.1,2020-07-20,87.0,2020-02-28,67.65,OPEN,-11.1,-311.0,6.0,-78.0
0435.HK,2020-02-19,4.96,2020-08-07,5.44,2020-02-28,4.62,OPEN,-6.85,-192.0,5.0,-71.0
2588.HK,2020-02-19,76.1,2020-04-15,82.23,2020-02-28,67.65,OPEN,-11.1,-311.0,16.0,-138.0
0435.HK,2020-02-19,4.96,2020-10-03,5.48,2020-02-28,4.62,OPEN,-6.85,-192.0,4.0,-65.0
ASX-VCX,2020-02-20,2.38,2020-12-11,2.81,2020-02-28,2.16,OPEN,-9.24,-291.0,3.0,-51.0
ASX-VCX,2020-02-20,2.38,2020-12-11,2.68,2020-02-28,2.16,OPEN,-9.24,-291.0,3.0,-73.0
0435.HK,2020-02-20,4.98,2020-08-08,5.46,2020-02-28,4.62,OPEN,-7.23,-228.0,5.0,-75.0
0435.HK,2020-02-20,4.98,2020-10-04,5.5,2020-02-28,4.62,OPEN,-7.23,-228.0,4.0,-69.0
0753.HK,2020-02-20,6.98,2021-02-11,9.25,2020-02-28,6.27,OPEN,-10.17,-320.0,2.0,-31.0
3898.HK,2020-02-20,31.0,2020-11-29,41.29,2020-02-28,27.25,OPEN,-12.1,-381.0,3.0,-36.0
MCD,2020-02-20,215.08,2020-12-19,245.84,2020-02-27,201.0,OPEN,-6.55,-236.0,2.0,-46.0
MCD,2020-02-20,215.08,2020-10-17,229.88,2020-02-27,201.0,OPEN,-6.55,-236.0,3.0,-95.0
MCD,2020-02-20,215.08,2020-05-03,225.66,2020-02-27,201.0,OPEN,-6.55,-236.0,10.0,-133.0
1211.HK,2020-02-24,50.1,2020-06-24,51.43,2020-02-24,51.43,CLOSED,2.65,inf,0.0,100.0
0002.HK,2020-02-25,82.25,2020-11-28,96.32,2020-02-28,81.8,OPEN,-0.55,-46.0,1.0,-3.0
0857.HK,2020-02-25,3.19,2020-11-20,5.09,2020-02-28,3.02,OPEN,-5.33,-448.0,1.0,-9.0
0002.HK,2020-02-25,82.25,2020-07-21,86.95,2020-02-28,81.8,OPEN,-0.55,-46.0,2.0,-10.0
ASX-IVC,2020-02-26,14.48,2020-09-25,15.75,2020-02-27,15.75,CLOSED,8.77,inf,0.0,100.0
ASX-IVC,2020-02-26,14.48,2020-09-25,15.75,2020-02-27,15.75,CLOSED,8.77,inf,0.0,100.0
0066.HK,2020-02-26,43.8,2021-02-02,53.45,2020-02-28,43.85,OPEN,0.11,14.0,1.0,1.0
GOOG,2020-02-26,1393.18,2020-12-24,1721.41,2020-02-27,1318.09,OPEN,-5.39,-inf,0.0,-23.0
LMT,2020-02-26,400.9,2020-12-05,448.45,2020-02-27,384.6,OPEN,-4.07,-inf,0.0,-34.0
AAPL,2020-02-26,292.65,2020-12-11,369.32,2020-02-27,273.52,OPEN,-6.54,-inf,0.0,-25.0
IXN,2020-02-26,210.15,2020-11-13,236.1,2020-02-27,198.84,OPEN,-5.38,-inf,0.0,-44.0
LMT,2020-02-26,400.9,2021-02-21,462.32,2020-02-27,384.6,OPEN,-4.07,-inf,0.0,-27.0
GOOG,2020-02-26,1393.18,2020-12-05,1680.04,2020-02-27,1318.09,OPEN,-5.39,-inf,0.0,-26.0
GOOG,2020-02-26,1393.18,2020-05-30,1533.06,2020-02-27,1318.09,OPEN,-5.39,-inf,0.0,-54.0
MMM,2020-02-26,148.96,2020-11-12,168.68,2020-02-27,150.16,OPEN,0.81,inf,0.0,6.0
LMT,2020-02-26,400.9,2020-07-10,429.36,2020-02-27,384.6,OPEN,-4.07,-inf,0.0,-57.0
LMT,2020-02-26,400.9,2020-07-21,433.25,2020-02-27,384.6,OPEN,-4.07,-inf,0.0,-50.0
AAPL,2020-02-26,292.65,2020-11-20,366.81,2020-02-27,273.52,OPEN,-6.54,-inf,0.0,-26.0
MMM,2020-02-26,148.96,2020-12-23,170.26,2020-02-27,150.16,OPEN,0.81,inf,0.0,6.0
LMT,2020-02-26,400.9,2020-04-24,424.71,2020-02-27,384.6,OPEN,-4.07,-inf,0.0,-68.0
LMT,2020-02-26,400.9,2020-04-22,418.82,2020-02-27,384.6,OPEN,-4.07,-inf,0.0,-91.0
LMT,2020-02-26,400.9,2020-04-19,413.41,2020-02-27,384.6,OPEN,-4.07,-inf,0.0,-130.0
QQQ,2020-02-26,216.48,2021-01-07,235.49,2020-02-27,205.64,OPEN,-5.01,-inf,0.0,-57.0
MSFT,2020-02-26,170.17,2020-07-20,181.96,2020-02-27,158.18,OPEN,-7.05,-inf,0.0,-102.0
ASX-VCX,2020-02-27,2.28,2020-12-18,2.69,2020-02-28,2.16,OPEN,-5.26,-inf,0.0,-29.0
ASX-VCX,2020-02-27,2.28,2020-12-18,2.57,2020-02-28,2.16,OPEN,-5.26,-inf,0.0,-41.0
ASX-IVC,2020-02-27,14.92,2020-09-26,16.15,2020-02-28,14.5,OPEN,-2.82,-inf,0.0,-34.0
ASX-IVC,2020-02-27,14.92,2020-09-26,16.15,2020-02-28,14.5,OPEN,-2.82,-inf,0.0,-34.0
ASX-NAN,2020-02-27,6.8,2021-01-22,8.34,2020-02-28,6.7,OPEN,-1.47,-inf,0.0,-6.0
ASX-NAN,2020-02-27,6.8,2020-05-09,7.38,2020-02-28,6.7,OPEN,-1.47,-inf,0.0,-17.0
ASX-NAN,2020-02-27,6.8,2020-08-31,7.49,2020-02-28,6.7,OPEN,-1.47,-inf,0.0,-14.0
2588.HK,2020-02-27,71.1,2020-04-14,76.72,2020-02-28,67.65,OPEN,-4.85,-inf,0.0,-61.0
2588.HK,2020-02-27,71.1,2020-04-30,78.29,2020-02-28,67.65,OPEN,-4.85,-inf,0.0,-48.0
2588.HK,2020-02-27,71.1,2020-07-13,84.98,2020-02-28,67.65,OPEN,-4.85,-inf,0.0,-25.0
2588.HK,2020-02-27,71.1,2020-08-06,83.29,2020-02-28,67.65,OPEN,-4.85,-inf,0.0,-28.0
1816.HK,2020-02-27,1.93,2020-04-30,2.03,2020-02-28,1.9,OPEN,-1.55,-inf,0.0,-30.0
MMM,2020-02-27,150.16,2020-11-13,170.04,2020-02-27,150.16,OPEN,0.0,,0.0,0.0
MMM,2020-02-27,150.16,2020-12-24,171.63,2020-02-27,150.16,OPEN,0.0,,0.0,0.0
2638.HK,2020-02-28,7.84,2020-11-13,8.63,2020-02-28,7.84,OPEN,0.0,,0.0,0.0
2768.HK,2020-02-28,3.08,2020-04-16,3.82,2020-02-28,3.08,OPEN,0.0,,0.0,0.0
2638.HK,2020-02-28,7.84,2020-09-17,8.17,2020-02-28,7.84,OPEN,0.0,,0.0,0.0
