P.SYMBOL,P.DATE,P.PRICE,EST.S.DATE,EST.S.PRICE,T.DATE,T.PRICE,STATUS,PROFITPCT,PROFITPCT252D,DATEPCT,PRICEPCT
NKE,2020-02-18,102.0,2020-09-21,113.68,2020-02-21,100.25,OPEN,-1.72,-144.0,1.0,-15.0
HAL,2020-02-18,21.86,2020-11-19,26.08,2020-02-21,21.26,OPEN,-2.74,-230.0,1.0,-14.0
ASX-AGL,2020-02-19,21.06,2020-11-17,22.44,2020-02-24,20.9,OPEN,-0.76,-38.0,2.0,-12.0
ASX-IVC,2020-02-19,13.06,2020-12-20,14.71,2020-02-24,12.86,OPEN,-1.53,-77.0,2.0,-12.0
ASX-IVC,2020-02-19,13.06,2020-12-20,14.71,2020-02-24,12.86,OPEN,-1.53,-77.0,2.0,-12.0
2588.HK,2020-02-19,76.1,2020-07-17,89.52,2020-02-24,72.3,OPEN,-4.99,-251.0,3.0,-28.0
2588.HK,2020-02-19,76.1,2020-07-20,87.0,2020-02-24,72.3,OPEN,-4.99,-251.0,3.0,-35.0
0435.HK,2020-02-19,4.96,2020-08-07,5.44,2020-02-24,4.92,OPEN,-0.81,-41.0,3.0,-8.0
2588.HK,2020-02-19,76.1,2020-04-15,82.23,2020-02-24,72.3,OPEN,-4.99,-251.0,9.0,-62.0
0435.HK,2020-02-19,4.96,2020-10-03,5.48,2020-02-24,4.92,OPEN,-0.81,-41.0,2.0,-8.0
ASX-VCX,2020-02-20,2.38,2020-12-11,2.81,2020-02-24,2.31,OPEN,-2.94,-185.0,1.0,-16.0
ASX-VCX,2020-02-20,2.38,2020-12-11,2.68,2020-02-24,2.31,OPEN,-2.94,-185.0,1.0,-23.0
0435.HK,2020-02-20,4.98,2020-08-08,5.46,2020-02-24,4.92,OPEN,-1.2,-76.0,2.0,-13.0
0435.HK,2020-02-20,4.98,2020-10-04,5.5,2020-02-24,4.92,OPEN,-1.2,-76.0,2.0,-12.0
0753.HK,2020-02-20,6.98,2021-02-11,9.25,2020-02-24,6.46,OPEN,-7.45,-469.0,1.0,-23.0
3898.HK,2020-02-20,31.0,2020-11-29,41.29,2020-02-24,30.05,OPEN,-3.06,-193.0,1.0,-9.0
MCD,2020-02-20,215.08,2020-12-19,245.84,2020-02-21,215.87,OPEN,0.37,inf,0.0,3.0
MCD,2020-02-20,215.08,2020-10-17,229.88,2020-02-21,215.87,OPEN,0.37,inf,0.0,5.0
MCD,2020-02-20,215.08,2020-05-03,225.66,2020-02-21,215.87,OPEN,0.37,inf,0.0,7.0
1211.HK,2020-02-24,50.1,2020-06-24,51.43,2020-02-24,51.43,CLOSED,2.65,inf,0.0,100.0
